Date,Close,High,Low,Open,Volume
2025-01-02,44.52000045776367,44.70000076293945,42.0099983215332,43.0,2028700
2025-01-03,42.04999923706055,44.27000045776367,42.04999923706055,44.0099983215332,1812000
2025-01-06,43.47999954223633,43.95000076293945,41.5,42.5099983215332,1479700
2025-01-07,44.63999938964844,44.900001525878906,43.459999084472656,43.47999954223633,1310300
2025-01-08,44.20000076293945,45.27000045776367,43.91999816894531,44.15999984741211,1756300
2025-01-09,44.45000076293945,44.45000076293945,43.599998474121094,44.29999923706055,859500
2025-01-10,46.08000183105469,47.34000015258789,44.5,45.33000183105469,3269200
2025-01-13,48.20000076293945,48.36000061035156,45.7400016784668,46.08000183105469,2708000
2025-01-14,47.119998931884766,48.7400016784668,46.70000076293945,48.25,2637400
2025-01-15,51.04999923706055,51.540000915527344,47.36000061035156,47.5,3899100
2025-01-16,50.099998474121094,51.25,49.33000183105469,51.06999969482422,2639100
2025-01-17,52.209999084472656,52.599998474121094,49.5099983215332,50.630001068115234,2872400
2025-01-20,51.900001525878906,52.95000076293945,51.130001068115234,51.70000076293945,1767500
2025-01-21,50.70000076293945,52.150001525878906,50.31999969482422,51.599998474121094,1008100
2025-01-22,52.38999938964844,53.650001525878906,50.599998474121094,50.61000061035156,3023700
2025-01-23,50.77000045776367,53.9900016784668,50.61000061035156,53.84000015258789,2135800
2025-01-24,49.599998474121094,51.2599983215332,48.59000015258789,50.779998779296875,1969400
2025-01-27,50.599998474121094,50.77000045776367,49.29999923706055,49.29999923706055,1161300
2025-01-28,52.5099983215332,52.56999969482422,50.790000915527344,50.79999923706055,2156800
2025-01-29,52.54999923706055,53.2400016784668,52.20000076293945,52.900001525878906,1264500
2025-01-30,54.45000076293945,54.45000076293945,52.4900016784668,53.0099983215332,1835500
2025-01-31,52.900001525878906,54.720001220703125,52.20000076293945,54.29999923706055,1496300
2025-02-03,52.560001373291016,53.529998779296875,52.099998474121094,52.11000061035156,1376300
2025-02-04,52.099998474121094,52.599998474121094,51.11000061035156,52.599998474121094,1098700
2025-02-05,51.9900016784668,52.540000915527344,51.650001525878906,52.0,933300
2025-02-06,52.849998474121094,53.150001525878906,51.84000015258789,52.040000915527344,796300
2025-02-07,51.970001220703125,53.029998779296875,51.349998474121094,53.0,1359400
2025-02-10,52.2400016784668,53.560001373291016,52.2400016784668,52.29999923706055,951600
2025-02-11,53.43000030517578,53.59000015258789,52.33000183105469,52.33000183105469,866000
2025-02-12,52.400001525878906,53.31999969482422,52.11000061035156,53.0,1411000
2025-02-13,53.68000030517578,53.68000030517578,52.619998931884766,52.619998931884766,1646200
2025-02-14,57.08000183105469,57.689998626708984,53.59000015258789,53.86000061035156,2398400
2025-02-17,56.849998474121094,57.9900016784668,56.79999923706055,57.290000915527344,1185000
2025-02-18,56.459999084472656,57.540000915527344,56.459999084472656,56.79999923706055,1145000
2025-02-19,54.720001220703125,56.689998626708984,54.5,55.9900016784668,1292600
2025-02-20,54.349998474121094,55.380001068115234,54.349998474121094,54.91999816894531,797900
2025-02-21,54.16999816894531,55.630001068115234,53.709999084472656,54.36000061035156,1404200
2025-02-24,54.130001068115234,54.689998626708984,53.220001220703125,54.400001525878906,996400
2025-02-25,54.93000030517578,56.310001373291016,54.33000183105469,54.400001525878906,1793100
2025-02-26,44.900001525878906,55.02000045776367,44.900001525878906,54.93000030517578,6833400
2025-02-27,48.400001525878906,50.08000183105469,44.720001220703125,45.13999938964844,4594100
2025-02-28,47.13999938964844,48.72999954223633,46.36000061035156,48.0,2609200
2025-03-05,46.84000015258789,47.810001373291016,45.709999084472656,46.75,1584000
2025-03-06,46.91999816894531,49.119998931884766,46.91999816894531,47.779998779296875,1798700
2025-03-07,46.90999984741211,47.630001068115234,46.25,46.79999923706055,1288000
2025-03-10,45.599998474121094,46.7599983215332,45.08000183105469,46.7599983215332,1347800
2025-03-11,44.91999816894531,45.900001525878906,44.77000045776367,45.47999954223633,1125700
2025-03-12,45.560001373291016,45.599998474121094,44.54999923706055,45.06999969482422,1122500
2025-03-13,45.849998474121094,46.41999816894531,45.20000076293945,45.88999938964844,742100
2025-03-14,48.540000915527344,48.630001068115234,45.959999084472656,46.0,1296100
2025-03-17,48.68000030517578,49.0,47.72999954223633,48.529998779296875,851900
2025-03-18,48.209999084472656,49.0,47.560001373291016,48.86000061035156,950900
2025-03-19,50.459999084472656,50.91999816894531,48.189998626708984,48.529998779296875,1377400
2025-03-20,51.61000061035156,52.93000030517578,50.220001220703125,50.459999084472656,1715700
2025-03-21,51.9900016784668,52.349998474121094,51.63999938964844,51.95000076293945,743400
2025-03-24,52.13999938964844,53.81999969482422,50.25,51.47999954223633,1416100
2025-03-25,51.63999938964844,53.06999969482422,51.20000076293945,52.13999938964844,1125100
2025-03-26,52.619998931884766,53.0,51.290000915527344,51.4900016784668,864900
2025-03-27,51.56999969482422,52.970001220703125,51.13999938964844,52.68000030517578,961500
2025-03-28,52.209999084472656,52.209999084472656,51.119998931884766,51.25,642100
2025-03-31,51.2599983215332,51.81999969482422,50.220001220703125,51.650001525878906,665100
2025-04-01,52.0099983215332,52.41999816894531,50.619998931884766,50.709999084472656,802100
2025-04-02,52.20000076293945,52.400001525878906,51.619998931884766,52.029998779296875,1583800
2025-04-03,53.130001068115234,53.689998626708984,51.72999954223633,51.72999954223633,890800
2025-04-04,48.81999969482422,52.7599983215332,48.779998779296875,52.400001525878906,1226900
2025-04-07,50.119998931884766,51.290000915527344,47.459999084472656,47.54999923706055,1903200
2025-04-08,49.72999954223633,51.560001373291016,49.13999938964844,50.5099983215332,948400
2025-04-09,50.380001068115234,51.06999969482422,48.45000076293945,49.54999923706055,1544700
2025-04-10,47.810001373291016,50.220001220703125,46.790000915527344,49.9900016784668,2203200
2025-04-11,44.630001068115234,48.2400016784668,44.630001068115234,48.09000015258789,2771400
2025-04-14,47.20000076293945,47.65999984741211,45.08000183105469,45.08000183105469,1965600
2025-04-15,47.02000045776367,47.939998626708984,46.849998474121094,46.849998474121094,692200
2025-04-16,45.650001525878906,47.34000015258789,45.459999084472656,47.099998474121094,912200
2025-04-17,46.029998779296875,46.099998474121094,45.47999954223633,45.77000045776367,488400
2025-04-22,45.7400016784668,46.16999816894531,45.529998779296875,46.029998779296875,728600
2025-04-23,45.869998931884766,46.650001525878906,45.18000030517578,46.189998626708984,894900
2025-04-24,47.2400016784668,47.25,45.099998474121094,45.88999938964844,974100
2025-04-25,48.08000183105469,49.400001525878906,47.0,47.0,1066400
2025-04-28,45.5,47.75,45.400001525878906,47.75,2111800
2025-04-29,45.41999816894531,46.119998931884766,45.220001220703125,45.5099983215332,883700
2025-04-30,47.83000183105469,48.2599983215332,45.310001373291016,45.36000061035156,1432600
2025-05-02,47.650001525878906,48.630001068115234,47.61000061035156,48.540000915527344,955600
2025-05-05,47.83000183105469,48.459999084472656,47.189998626708984,47.61000061035156,648100
2025-05-06,46.40999984741211,48.36000061035156,46.40999984741211,47.86000061035156,708900
2025-05-07,47.47999954223633,47.70000076293945,46.40999984741211,46.40999984741211,793500
2025-05-08,47.31999969482422,48.5,47.29999923706055,48.04999923706055,736700
2025-05-09,47.66999816894531,47.900001525878906,46.959999084472656,47.36000061035156,1624500
2025-05-12,45.52000045776367,48.06999969482422,45.52000045776367,48.0099983215332,1229700
2025-05-13,45.470001220703125,48.560001373291016,44.0,46.95000076293945,3794800
2025-05-14,48.38999938964844,48.79999923706055,44.83000183105469,45.70000076293945,2309600
2025-05-15,46.7599983215332,48.540000915527344,46.099998474121094,48.25,1725200
2025-05-16,48.45000076293945,50.150001525878906,46.40999984741211,46.40999984741211,2442200
2025-05-19,46.84000015258789,48.709999084472656,46.79999923706055,48.5,1591500
2025-05-20,47.45000076293945,47.77000045776367,46.5099983215332,46.880001068115234,952700
2025-05-21,46.95000076293945,47.7599983215332,46.779998779296875,47.540000915527344,459400
2025-05-22,46.689998626708984,47.95000076293945,46.599998474121094,46.88999938964844,768100
2025-05-23,46.45000076293945,46.869998931884766,45.79999923706055,46.689998626708984,854500
2025-05-26,47.970001220703125,47.970001220703125,46.45000076293945,46.45000076293945,947200
2025-05-27,47.75,48.5,47.099998474121094,48.0099983215332,995600
2025-05-28,48.95000076293945,49.150001525878906,47.400001525878906,47.66999816894531,1650800
2025-05-29,48.290000915527344,48.869998931884766,47.9900016784668,48.5,553900
2025-05-30,49.15999984741211,49.15999984741211,47.900001525878906,48.25,1115100
2025-06-02,49.33000183105469,50.0,48.31999969482422,49.47999954223633,815600
2025-06-03,49.619998931884766,50.150001525878906,49.279998779296875,49.349998474121094,807800
2025-06-04,49.630001068115234,49.939998626708984,49.119998931884766,49.939998626708984,718400
2025-06-05,50.72999954223633,51.06999969482422,49.209999084472656,49.709999084472656,1240900
2025-06-06,50.790000915527344,50.900001525878906,49.75,50.849998474121094,746700
2025-06-09,50.04999923706055,51.09000015258789,49.88999938964844,50.29999923706055,729500
2025-06-10,50.279998779296875,51.150001525878906,49.810001373291016,50.47999954223633,1051200
2025-06-11,48.599998474121094,50.20000076293945,48.369998931884766,49.9900016784668,1144500
2025-06-12,48.61000061035156,49.16999816894531,47.9900016784668,48.40999984741211,744400
2025-06-13,47.04999923706055,48.4900016784668,46.939998626708984,48.400001525878906,887600
2025-06-16,47.68000030517578,48.5,47.220001220703125,47.52000045776367,777200
2025-06-17,47.619998931884766,47.95000076293945,47.0099983215332,47.66999816894531,421100
2025-06-18,47.65999984741211,47.7599983215332,46.63999938964844,47.29999923706055,641600
2025-06-20,47.31999969482422,47.529998779296875,46.91999816894531,47.400001525878906,1478900
2025-06-23,45.5,47.0099983215332,45.47999954223633,47.0099983215332,1008200
2025-06-24,44.54999923706055,46.20000076293945,43.90999984741211,46.04999923706055,1487000
2025-06-25,44.38999938964844,44.95000076293945,44.130001068115234,44.540000915527344,914600
2025-06-26,45.189998626708984,45.459999084472656,44.11000061035156,44.54999923706055,720200
2025-06-27,44.279998779296875,45.0,44.119998931884766,45.0,591300
2025-06-30,45.2400016784668,45.439998626708984,44.18000030517578,44.279998779296875,830000
2025-07-01,45.869998931884766,46.47999954223633,44.91999816894531,44.91999816894531,540500
2025-07-02,45.220001220703125,46.09000015258789,44.66999816894531,45.88999938964844,637400
2025-07-03,46.2400016784668,46.4900016784668,45.02000045776367,45.04999923706055,592700
2025-07-04,46.599998474121094,46.630001068115234,45.18000030517578,45.75,540600
2025-07-07,45.75,46.810001373291016,45.630001068115234,46.22999954223633,480700
2025-07-08,45.7599983215332,46.029998779296875,45.45000076293945,45.81999969482422,378200
2025-07-09,45.13999938964844,46.130001068115234,45.13999938964844,45.83000183105469,436600
2025-07-10,44.56999969482422,45.59000015258789,44.5,44.689998626708984,485900
2025-07-11,44.36000061035156,44.790000915527344,44.02000045776367,44.56999969482422,405300
2025-07-14,43.900001525878906,44.560001373291016,43.41999816894531,44.2400016784668,640500
2025-07-15,44.310001373291016,44.70000076293945,43.70000076293945,44.060001373291016,465400
2025-07-16,44.86000061035156,45.16999816894531,43.470001220703125,44.22999954223633,808000
2025-07-17,45.040000915527344,45.040000915527344,44.130001068115234,44.70000076293945,377100
2025-07-18,44.20000076293945,45.11000061035156,44.150001525878906,44.61000061035156,839700
2025-07-21,44.0,44.52000045776367,43.83000183105469,43.970001220703125,467400
2025-07-22,43.619998931884766,44.47999954223633,43.619998931884766,43.880001068115234,495100
2025-07-23,44.65999984741211,46.09000015258789,42.58000183105469,43.650001525878906,1601600
2025-07-24,44.70000076293945,45.09000015258789,43.72999954223633,44.43000030517578,874000
2025-07-25,44.599998474121094,44.97999954223633,44.279998779296875,44.7400016784668,421800
2025-07-28,44.900001525878906,45.33000183105469,44.22999954223633,44.29999923706055,498100
2025-07-29,44.709999084472656,45.31999969482422,44.529998779296875,45.0,532900
2025-07-30,45.68000030517578,45.709999084472656,44.220001220703125,44.709999084472656,746100
2025-07-31,45.5,45.5,44.52000045776367,45.209999084472656,528600
2025-08-01,44.31999969482422,46.11000061035156,44.31999969482422,45.790000915527344,818700
2025-08-04,45.52000045776367,45.52000045776367,44.470001220703125,44.63999938964844,1407500
2025-08-05,45.33000183105469,45.95000076293945,45.06999969482422,45.5,465200
2025-08-06,46.02000045776367,46.400001525878906,45.13999938964844,45.459999084472656,574000
2025-08-07,46.2400016784668,46.470001220703125,45.709999084472656,46.060001373291016,452200
2025-08-08,46.380001068115234,46.380001068115234,45.59000015258789,46.15999984741211,463600
2025-08-11,46.150001525878906,46.61000061035156,45.529998779296875,46.31999969482422,428000
2025-08-12,47.04999923706055,47.540000915527344,46.209999084472656,46.36000061035156,778400
2025-08-13,46.75,47.38999938964844,46.25,47.08000183105469,821100
2025-08-14,46.40999984741211,46.95000076293945,46.36000061035156,46.810001373291016,629900
2025-08-15,47.029998779296875,49.5,45.90999984741211,48.18000030517578,2462800
2025-08-18,47.70000076293945,47.970001220703125,46.22999954223633,47.09000015258789,737600
2025-08-19,46.29999923706055,47.689998626708984,45.650001525878906,47.47999954223633,1071800
2025-08-20,46.56999969482422,46.849998474121094,46.099998474121094,46.18000030517578,957000
2025-08-21,46.27000045776367,46.90999984741211,46.150001525878906,46.400001525878906,547500
2025-08-22,47.040000915527344,47.119998931884766,46.279998779296875,46.279998779296875,942200
2025-08-25,47.2599983215332,47.349998474121094,46.58000183105469,46.91999816894531,596800
2025-08-26,47.0099983215332,47.29999923706055,46.599998474121094,47.150001525878906,502000
2025-08-27,47.5,47.5,46.83000183105469,47.06999969482422,540700
