Date,Close,High,Low,Open,Volume
2025-01-02,11.534286499023438,11.76497200900485,11.342048574038927,11.668853504843963,12393100
2025-01-03,11.678464889526367,11.832256148493498,11.524674547221984,11.678464889526367,11475100
2025-01-06,12.043716430664062,12.149447969890524,11.774583353534535,11.889926100875762,14582200
2025-01-07,12.562761306762695,12.639656484233615,12.10139024193717,12.11100236828674,26326600
2025-01-08,12.370522499084473,12.505089508591361,12.120612731427148,12.505089508591361,20822400
2025-01-09,12.495476722717285,12.533924306736061,12.255179093434261,12.293626677453037,8370800
2025-01-10,12.341686248779297,12.562759625252077,12.139836205769814,12.437804749421188,14184800
2025-01-13,12.351299285888672,12.399358081427033,12.082165264227465,12.399358081427033,11375400
2025-01-14,12.120612144470215,12.418581609426338,11.976433932929883,12.360909774812578,18228700
2025-01-15,12.687715530395508,12.803058290520775,12.139837190634791,12.341687250019705,14631300
2025-01-16,11.928374290466309,12.630043851668118,11.870703372191633,12.630043851668118,20884500
2025-01-17,11.851479530334473,12.168672341771142,11.736136773145025,12.02449412445002,18370400
2025-01-20,11.91876220703125,12.034105877310862,11.66885336585935,11.870703413854589,10296200
2025-01-21,12.034106254577637,12.034106254577637,11.793808614510155,11.966822292028072,12450300
2025-01-22,12.620431900024414,12.745386780222207,11.91876232916953,12.159059964166195,17391800
2025-01-23,12.495476722717285,12.72616222682994,12.226343634585858,12.601207349603241,20940600
2025-01-24,12.658880233764648,12.870342421735844,12.39935833261871,12.408970458586216,11096400
2025-01-27,13.12024974822998,13.197144913665582,12.57237146533565,12.57237146533565,19215400
2025-01-28,12.90878963470459,13.216370323445418,12.841505671545464,13.072192104763845,12682500
2025-01-29,12.870341300964355,13.158697721576665,12.726162173995494,12.966459802280891,11869400
2025-01-30,13.360548973083496,13.47589265174458,12.93762551242308,13.0241328130875,14659800
2025-01-31,13.12024974822998,13.514338616915785,12.995295791894137,13.322099786664104,14246500
2025-02-03,13.033744812011719,13.264430333759202,12.928013260380371,13.024132686106546,10475200
2025-02-04,12.66849136352539,13.004907495968405,12.553148610973839,12.976072036996195,14219800
2025-02-05,12.514700889587402,12.658879099530493,12.274403261907116,12.620431515768155,14893600
2025-02-06,12.803057670593262,12.937624675888358,12.360909986523927,12.543536702043179,11009200
2025-02-07,12.332075119018555,12.716550985941959,12.14944931139563,12.630044603381274,21394900
2025-02-10,12.601207733154297,12.735774739647269,12.380134347483063,12.44741739239818,9483400
2025-02-11,12.745387077331543,12.831894374612961,12.562760357145713,12.601207942974927,8427800
2025-02-12,12.226343154907227,12.610818980010764,12.14944798988652,12.57237139750041,16749200
2025-02-13,12.591595649719238,12.716549605407005,12.101388285112744,12.25517861518631,12838400
2025-02-14,13.12024974822998,13.245204621228503,12.65887875561637,12.65887875561637,15663600
2025-02-17,13.562398910522461,13.966099032120463,13.1683109148346,13.177923040744737,21573800
2025-02-18,13.504727363586426,13.668129829847784,13.18753455652914,13.466279778387445,15011200
2025-02-19,13.014519691467285,13.42783191117288,12.966459981812239,13.3124891579984,11999100
2025-02-20,13.177922248840332,13.331712587509658,12.860729446169167,13.062579494838337,14388600
2025-02-21,11.332436561584473,12.351298949152385,11.313213227225772,12.207119816479791,90187000
2025-02-24,10.765335083007812,11.688078142503501,10.736499620209996,11.457392606795288,42173000
2025-02-25,10.871065139770508,11.015243350511776,10.62115538560045,10.726886012366531,29292200
2025-02-26,10.390470504760742,11.005631885248714,10.380858379024927,11.005631885248714,34857300
2025-02-27,10.842229843139648,11.005632320459098,10.390470915644979,10.496201552931705,37570000
2025-02-28,10.890289306640625,11.149811205826127,10.601931946433215,10.755722294100426,40572600
2025-03-05,10.765335083007812,10.93834969312039,10.544261673786483,10.640380188666821,29912200
2025-03-06,10.976795196533203,11.05369036049056,10.813392743958156,10.899900032575847,21166700
2025-03-07,11.457391738891602,11.582346623767192,10.765334267527859,10.861453691789933,26935300
2025-03-10,11.39971923828125,11.668853243903897,11.29398861106981,11.29398861106981,13615900
2025-03-11,11.245928764343262,11.524673975097778,11.015243262338704,11.390107890593137,15148900
2025-03-12,11.630406379699707,11.65924184042182,11.265153849456112,11.265153849456112,16836200
2025-03-13,11.149809837341309,11.649628405913933,11.149809837341309,11.6015686990009,27676200
2025-03-14,11.563121795654297,11.716912133474644,11.111362907472708,11.284376579189239,23036000
2025-03-17,12.014883041381836,12.130225808579562,11.543899846158746,11.563123182360286,18822900
2025-03-18,11.861091613769531,12.120612587357572,11.851479488205559,12.024494081706084,12142900
2025-03-19,11.91876220703125,12.062941336549404,11.78419611947624,11.909150998393551,16160300
2025-03-20,11.524674415588379,12.091776983855466,11.524674415588379,11.851479347583835,20004200
2025-03-21,11.937987327575684,12.13022526427924,11.447779901484525,11.563122663506658,20764600
2025-03-24,11.870702743530273,12.168671277715632,11.793807578794524,12.024493073001771,11896700
2025-03-25,12.168672561645508,12.4281944575081,11.832256409596638,11.880315205130216,18696700
2025-03-26,12.322585105895996,12.625039165060224,12.293315568339224,12.322585105895996,14914900
2025-03-27,12.46893310546875,12.644552183019307,12.30307085010695,12.47868992765751,17507200
2025-03-28,12.23477554321289,12.459177812021077,12.088426925201071,12.429907344049257,18815900
2025-03-31,11.932320594787598,12.254289230343552,11.932320594787598,12.146966041670959,18602900
2025-04-01,12.303071022033691,12.507959638551924,11.883537897133913,11.922564255972537,11998400
2025-04-02,12.654309272766113,12.751874705331263,12.303071110238548,12.303071110238548,13972600
2025-04-03,12.937251091003418,13.239705152824483,12.654309744237665,12.654309744237665,19786200
2025-04-04,12.342098236083984,12.64455323588746,12.088427351286386,12.576257335802937,23822500
2025-04-07,11.824997901916504,12.439663751901152,11.737188361852727,12.088426522107834,26951700
2025-04-08,11.698162078857422,12.264044751314355,11.620109360619349,12.000617059876305,17882800
2025-04-09,12.449420928955078,12.468933643713122,11.483517821655585,11.571326433759507,28772800
2025-04-10,12.361611366271973,12.644552708266772,12.1859922814263,12.342097721083869,19449300
2025-04-11,12.488447189331055,12.664065342600068,12.234775386266934,12.439664007132292,15532900
2025-04-14,12.69333553314209,12.90798004139276,12.65430917432726,12.79090096494827,13359500
2025-04-15,12.488447189331055,12.781145352061824,12.47869036679894,12.634795805465535,12927800
2025-04-16,12.332342147827148,12.527473952444604,12.156723058440518,12.371368508750638,12779500
2025-04-17,12.488447189331055,12.595769445798886,12.215262671664515,12.254289031331163,14522900
2025-04-22,12.498204231262207,12.61528331231741,12.25428924644841,12.410394687855348,8556600
2025-04-23,12.595768928527832,12.878710257106922,12.595768928527832,12.781144827177929,18437200
2025-04-24,13.317757606506348,13.415323971208956,12.654309490098774,12.693335849887454,14287700
2025-04-25,13.503133773803711,13.668996038720286,13.259218787804256,13.308001971096513,15879100
2025-04-28,13.951936721801758,14.254390768999794,13.571429026770712,13.600698563169475,15860500
2025-04-29,14.186095237731934,14.61538519428322,13.951937079613051,13.971449794225386,15482000
2025-04-30,14.25439167022705,14.517820305856416,14.020233503308845,14.137312586767948,14584400
2025-05-02,14.51781940460205,14.51781940460205,14.166582176029262,14.36171396968081,18985200
2025-05-05,14.293416976928711,14.839786923226331,14.293416976928711,14.459279232208607,13127200
2025-05-06,13.96169376373291,14.430010075327756,13.825101040953513,14.322687819869389,29236000
2025-05-07,14.020233154296875,14.127555412180635,13.649482267341396,14.078773159800086,11339700
2025-05-08,15.064188957214355,15.356887123228045,14.322688115231314,14.469036733007249,45366400
2025-05-09,15.805691719055176,16.098388955698415,15.39591354073863,15.825203503487383,38056400
2025-05-12,16.049606323242188,16.17644129320501,15.834959951257039,15.932526314802688,20690500
2025-05-13,16.439870834350586,16.956969426442374,16.117903119320786,16.166685373355357,23754800
2025-05-14,16.42035675048828,16.849647646054756,16.303276738634278,16.449627218682696,11987100
2025-05-15,16.995996475219727,17.11307648852063,16.410600130562564,16.43987059911871,21997400
2025-05-16,17.10331916809082,17.161858242576386,16.869161009224932,16.888672793437703,10773800
2025-05-19,17.552122116088867,17.737498025946042,17.035021677402497,17.044778500123787,10294100
2025-05-20,17.854576110839844,17.87408975621038,17.337477534986117,17.48382615341786,13130500
2025-05-21,17.181371688842773,17.82530708350149,16.986238961584665,17.727740719872433,19131700
2025-05-22,17.239912033081055,17.44479973696925,16.947214781548276,17.191129778133504,14033200
2025-05-23,17.171615600585938,17.220397854024423,16.449627456339,17.171615600585938,19807900
2025-05-26,17.30820655822754,17.45455517235797,17.11307569302816,17.259424307158593,4292700
2025-05-27,17.51309585571289,18.02043758669781,17.435043138567245,17.86433215240652,11183400
2025-05-28,17.727739334106445,17.80579204672364,17.171613524093516,17.45455390948454,8903700
2025-05-29,17.522851943969727,17.81555104778251,17.376503322525178,17.649688780565704,7421300
2025-05-30,17.71798324584961,17.71798324584961,17.20088284027818,17.51309556459445,11391300
2025-06-02,17.90336036682129,18.14727535312424,17.591149482101297,17.776523531826502,9131000
2025-06-03,18.352163314819336,18.361920137723946,17.844821550245392,17.844821550245392,10638300
2025-06-04,17.971656799316406,18.508269040760368,17.874090429711035,18.127762246315513,15347700
2025-06-05,17.971656799316406,18.34240677070835,17.874090429711035,18.04970952281596,13717400
2025-06-06,17.132587432861328,18.225327346678544,16.859403850099714,18.147274628614714,21498800
2025-06-09,17.45455551147461,17.45455551147461,17.005752837965225,17.12283098717479,10642600
2025-06-10,17.86433219909668,18.049708100648427,17.6399308693319,17.80579312631534,10181500
2025-06-11,18.02043914794922,18.205815065077033,17.688714606109443,17.815551445537213,11942000
2025-06-12,17.99117088317871,18.157033157266444,17.76676766934912,17.8448222556716,9016600
2025-06-13,17.913116455078125,17.971655528331883,17.37650239066066,17.56187829370841,13660700
2025-06-16,18.361919403076172,18.469242589809276,18.127761245505084,18.147274890533577,9065800
2025-06-17,18.196056365966797,18.4009459081785,17.91311596881787,18.4009459081785,11099100
2025-06-18,18.264352798461914,18.322893732776883,17.83506377902703,18.14727465167916,9156000
2025-06-20,18.108247756958008,18.137518224753688,17.825307345294288,18.059465504888838,11593900
2025-06-23,18.54729461669922,18.54729461669922,17.93262784771014,18.118003746714223,9613700
2025-06-24,18.820480346679688,19.083907105131935,18.586320333285464,18.586320333285464,7330200
2025-06-25,18.527780532836914,18.9570713926372,18.527780532836914,18.752181854193893,9344700
2025-06-26,19.054637908935547,19.318064659228188,18.66437247264931,18.75218200972136,15504900
2025-06-27,19.083908081054688,19.21074491653977,18.869263562210882,18.91804581529058,11171600
2025-06-30,19.20098876953125,19.23025737803973,18.908289657980312,19.044883321073577,9891600
2025-07-01,19.171716690063477,19.386363059359635,18.9960976100661,19.210743979362263,18127000
2025-07-02,18.537538528442383,19.288797115427244,18.391189912244666,19.152203460842237,16801900
2025-07-03,19.023761749267578,19.10265751994214,18.46162726705982,18.71803899200804,9136500
2025-07-04,19.073070526123047,19.17169070778608,18.82652101247722,18.89555457533429,2375000
2025-07-07,19.013898849487305,19.16182817898011,18.77721154609412,19.08293241118238,6696900
2025-07-08,19.03362274169922,19.15196734236997,18.64900608131059,18.974451381875646,11458600
2025-07-09,19.13224220275879,19.25058679893882,18.836383533844028,18.944864042566884,24047700
2025-07-10,18.89555549621582,18.94486464893868,18.5405235773357,18.767350570522222,9850900
2025-07-11,18.441904067993164,18.806796288778624,18.185492352321052,18.75748713927469,12820300
2025-07-14,17.919218063354492,18.422179278286876,17.317636670411623,18.303834688469607,25465400
2025-07-15,18.28411293029785,18.353146493515236,17.77128948779226,18.29397325559446,15946000
2025-07-16,18.303834915161133,18.303834915161133,17.692393189765653,18.215076941954777,21491000
2025-07-17,18.461627960205078,18.461627960205078,18.057286885188933,18.323560826596722,9503700
